phot,f=2%,f=4%,f=6%,f=8%,f=10%,epsilon(f=2%),epsilon(f=4%),epsilon(f=6%),epsilon(f=8%),epsilon(f=10%)
386.14638700118,384.6645467106,383.20858243523,381.77689279539,380.37001853464,378.98747702581,0.99616249085718,0.99239199260993,0.98868435817897,0.98504098792325,0.98146063198732
378.79521892925,377.49436873658,376.21379631725,374.95218170491,373.71008277309,372.48715694915,0.99656582203876,0.99318517636179,0.98985457832546,0.98657550068732,0.98334703907317
372.4852733461,371.32731556455,370.18582574677,369.0596735112,367.94940522589,366.85475978093,0.9968912656032,0.99382674225299,0.990803395248,0.98782269140612,0.98488392973341
365.91745560866,364.88023975501,363.85675812101,362.8460204097,361.84853822963,360.86409593272,0.99716543762057,0.99436840889643,0.99160620748785,0.98888023154769,0.98618989174067
361.25902766448,360.3164288728,359.38532825697,358.46484760638,357.55547617122,356.65703951715,0.99739079519264,0.99481341845039,0.99226543880115,0.98974821053689,0.98726125080642
360.08199993576,359.15913974649,358.24732800283,357.3457084135,356.45476537083,355.57433302946,0.99743708324928,0.99490484963632,0.99240092111591,0.98992664291585,0.98748155445954
357.68999558283,356.81982853519,355.95963707558,355.10862393817,354.26725336585,353.43537915222,0.99756725919542,0.99516240731186,0.99278321541967,0.99043098141058,0.98810529653289
354.55175464116,353.734178411,352.92553962207,352.12509575222,351.3332909294,350.5499945532,0.99769405673654,0.99541332119273,0.99315569911253,0.99092244314227,0.98871318492834
351.96243908731,351.18931749689,350.42430183452,349.66669450121,348.91692188965,348.17486508687,0.99780339745224,0.99562982556669,0.99347730231654,0.99134703917397,0.98923869828196
349.09762169766,348.36750911738,347.64467105441,346.92845681472,346.2192739595,345.51701613106,0.99790857188678,0.9958379818339,0.99378636590995,0.99175489158545,0.98974325419581
347.52434025298,346.8266008344,346.13563366137,345.45081837145,344.77254730036,344.10072066948,0.99799225741117,0.99600400193379,0.99403344847725,0.99208172598611,0.99014854734777
345.23503322503,344.57104987917,343.91327017358,343.26110549454,342.61493170595,341.97465737784,0.99807672083664,0.99617141099759,0.99428236551762,0.99241067311562,0.99055606895762
343.31884701344,342.68417333883,342.05522101949,341.43142827736,340.81315852563,340.20032553084,0.99815135789913,0.99631938064297,0.9945024319157,0.99270157024699,0.99091654446084
341.56508325145,340.95695841052,340.35413147071,339.75606762748,339.16311465487,338.57519184999,0.99821959307099,0.99645469680562,0.99470374545681,0.99296775720248,0.99124649576883
340.25827697393,339.67337592034,339.09343433125,338.51793897888,337.94722668523,337.38122056159,0.99828100859504,0.99657659277818,0.99488524420177,0.99320795276679,0.99154449250164
338.74686140101,338.18433970889,337.62645122126,337.07270367922,336.52342184876,335.97853428569,0.99833940397325,0.99669248542964,0.99505779119292,0.99343627999075,0.99182774091582
337.01199303382,336.47126281378,335.93482579186,335.4022096097,334.87372837082,334.34931451448,0.9983955163875,0.99680377178194,0.99522336457636,0.99365522679549,0.99209915796952
335.39282834016,334.87171674673,334.35460539677,333.84103954803,333.33132366808,332.82539275359,0.99844626494844,0.99690445693627,0.99537322011383,0.99385346227501,0.99234498960732
334.44069197242,333.93623487565,333.43554390208,332.93818018632,332.4444392957,331.95425944754,0.99849163959747,0.99699454015477,0.99550738943506,0.99403107120446,0.99256540072857
333.64840094385,333.15880751972,332.67279733951,332.18994407114,331.71053448344,331.23450895722,0.99853260671189,0.99707595300447,0.99562876108925,0.99419189046034,0.99276516242907
332.9635450432,332.48755187143,332.01498196811,331.54542146452,331.07914948549,330.61610780849,0.99857043457504,0.99715115036103,0.9957409043729,0.99434053491513,0.99294986712614
332.07929920309,331.61674648907,331.15742653422,330.70094148502,330.24756266931,329.79723446058,0.99860710163165,0.99722393816452,0.99584931153077,0.99448403878779,0.99312795242586
331.88552273378,331.43346147868,330.98454049785,330.53836800523,330.09520851235,329.655008384,0.99863790004646,0.99728526201292,0.99594090541386,0.99460562724556,0.99327926590047
331.01466213359,330.57472295572,330.13776126101,329.70339865634,329.27189266507,328.84319156434,0.9986709374895,0.99735086999794,0.99603865439436,0.99473506866045,0.99343995654075
329.4586268876,329.03764523884,328.6194012756,328.20352922402,327.7902800114,327.3796035711,0.99872220177465,0.99745271319822,0.99619042404373,0.99493609594636,0.99368957693977
328.60914239685,328.20247455179,327.79836650931,327.39646677782,326.99702110828,326.59997742668,0.99876245730081,0.997532704411,0.99630967169633,0.99509410700867,0.99388585188008
328.24172488211,327.84738648239,327.45548823598,327.065696481,326.6782432092,326.29308266008,0.99879863414727,0.9976047023077,0.99641718796863,0.9952367979011,0.99406339269413
327.45905797527,327.07755015859,326.69834296606,326.32110719999,325.94606935521,325.57318595128,0.99883494498813,0.99767691566112,0.99652490670952,0.99537960980707,0.99424089217245
326.89274669107,326.52305292091,326.15553773563,325.78987350818,325.42628281107,325.06472535843,0.99886906707506,0.99774479867511,0.99662619255382,0.99551392958443,0.99440788652809
326.15443146733,325.79638616537,325.44037842197,325.08609281956,324.7337465665,324.38330183082,0.99890222156312,0.99781069034645,0.99672443926957,0.99564413430031,0.99456965944464
325.60305516893,325.25558648011,324.91005054691,324.56614617027,324.22408193056,323.88382665183,0.99893284573561,0.99787162739716,0.99681541993479,0.99576486394559,0.99471986368121
